Episode,Step,d1p,d2p,d3p,A,B,CRI,x,y,Reward,Action
1,190,30.0,9.0,27.0,88.39522375397996,3.5348494552732244,95.66519302591311,0.3226158549026703,0.33310331028484264,5,"['d3', 'backward']"
1,191,30.0,9.0,26.0,88.56464531207575,3.5121468578689115,95.91420427856896,0.3230826162398724,0.33399627848244484,5,"['d3', 'backward']"
1,192,31.0,9.0,26.0,88.13517805615302,3.5528478679147515,95.65677179518468,0.3227762320566563,0.3332264736227938,-5,"['d1', 'forward']"
1,193,30.0,9.0,26.0,88.56464531207575,3.5121468578689115,95.91420427856896,0.3230826162398724,0.33399627848244484,5,"['d1', 'backward']"
1,194,30.0,8.0,26.0,86.2995942607005,3.328717717658708,95.33848385712781,0.32420786282232816,0.3340503150705573,-5,"['d2', 'backward']"
1,195,30.0,8.0,25.0,86.51472966558883,3.3042932044741065,95.56838937371334,0.32474518027436,0.33496681897337066,5,"['d3', 'backward']"
1,196,30.0,8.0,26.0,86.2995942607005,3.328717717658708,95.33848385712781,0.32420786282232816,0.3340503150705573,-5,"['d3', 'forward']"
1,197,29.0,8.0,26.0,86.73693468237403,3.2870472547560023,95.57352700237713,0.32460531995113157,0.33485620222934404,5,"['d1', 'backward']"
1,198,29.0,8.0,27.0,86.46752459643002,3.3107533206941655,95.34238420952582,0.32410524242191857,0.33396924180913845,-5,"['d3', 'forward']"
1,199,29.0,7.0,27.0,83.76085333276612,3.1126551121622468,94.88333445028049,0.32470303513962845,0.33378279830412666,-5,"['d2', 'backward']"
1,200,30.0,7.0,27.0,83.35796752045941,3.1540193482884042,94.67114455768693,0.3241115877331711,0.3328620198503186,-5,"['d1', 'forward']"
1,201,29.0,7.0,27.0,83.76085333276612,3.1126551121622468,94.88333445028049,0.32470303513962845,0.33378279830412666,5,"['d1', 'backward']"
1,202,29.0,7.0,26.0,84.06830201204619,3.087461241220389,95.09444549740549,0.32530587819704504,0.3347153458643524,5,"['d3', 'backward']"
1,203,29.0,7.0,27.0,83.76085333276612,3.1126551121622468,94.88333445028049,0.32470303513962845,0.33378279830412666,-5,"['d3', 'forward']"
1,204,28.0,7.0,27.0,84.16255534201339,3.0700836334777892,95.09584657016913,0.3252486156886276,0.3346688526529049,5,"['d1', 'backward']"
1,205,27.0,7.0,27.0,84.56201593596788,3.0264845576535966,95.30815345560235,0.3257466135203437,0.335517807878291,5,"['d1', 'backward']"
1,206,26.0,7.0,27.0,84.9581578233512,2.982049657995382,95.5197438683815,0.32619546717168824,0.3363274179551827,5,"['d1', 'backward']"
1,207,26.0,8.0,27.0,87.57438759867325,3.174606010497096,96.04215891475316,0.3252467586259503,0.3363494472971697,5,"['d2', 'forward']"
1,208,26.0,8.0,28.0,87.16233874502394,3.195596413774624,95.80828908875053,0.3249520256200532,0.33562333419536605,-5,"['d3', 'forward']"
1,209,26.0,8.0,29.0,86.73693468237403,3.2168897488043444,95.57352700237722,0.3246053199511316,0.3348562022293441,-5,"['d3', 'forward']"
1,210,25.0,8.0,29.0,86.99627938719232,3.1666251102602394,95.8045017750153,0.32505983852193177,0.33570885315229204,5,"['d1', 'backward']"
1,211,25.0,9.0,29.0,89.16810494920584,3.3369211600236603,96.42258165039952,0.3236727846343405,0.33552435508816536,5,"['d2', 'forward']"
1,212,26.0,9.0,29.0,88.97319056567936,3.389605352779136,96.17170355937024,0.32333821843735355,0.33472906197813423,-5,"['d1', 'forward']"
1,213,26.0,10.0,29.0,90.71957394064074,3.546243302980819,96.88260829315254,0.32149439351634623,0.33431028505880706,5,"['d2', 'forward']"
1,214,26.0,10.0,30.0,90.35741348805615,3.5640435948549656,96.60344406439033,0.32139857146809464,0.33366662088150156,-5,"['d3', 'forward']"
1,215,26.0,11.0,30.0,91.63422226163472,3.7038808005536015,97.39419984165087,0.31916107176773945,0.33304003007811694,5,"['d2', 'forward']"
1,216,25.0,11.0,30.0,91.61300384105267,3.646329556210138,97.67635430358003,0.31932213414280897,0.33375944721916,-5,"['d1', 'backward']"
1,217,25.0,11.0,29.0,91.94927138986026,3.6307442542565598,97.97496394204992,0.3191387868017448,0.3342152977350993,5,"['d3', 'backward']"
1,218,25.0,12.0,29.0,92.49400383321576,3.7564704398850957,97.23235473251012,0.3160356334900657,0.33304559576969567,5,"['d2', 'forward']"
1,219,25.0,12.0,30.0,92.23973390114156,3.7704772546818566,98.55121300578851,0.31640993942547924,0.33272244042871846,-5,"['d3', 'forward']"
1,220,25.0,11.0,30.0,91.61300384105267,3.646329556210138,97.67635430358003,0.31932213414280897,0.33375944721916,-5,"['d2', 'backward']"
1,221,25.0,11.0,29.0,91.94927138986026,3.6307442542565598,97.97496394204992,0.3191387868017448,0.3342152977350993,5,"['d3', 'backward']"
1,222,26.0,11.0,29.0,91.93298740937404,3.687858694527543,97.69195091520369,0.3190825284252337,0.33357706740716947,-5,"['d1', 'forward']"
1,223,27.0,11.0,29.0,91.8780342868862,3.742006768344265,97.4062856584704,0.31898577595043676,0.33290786720379845,-5,"['d1', 'forward']"
1,224,27.0,12.0,29.0,92.63326904568929,3.87117951173047,96.71911659949674,0.31618836583205373,0.33194262209628816,5,"['d2', 'forward']"
1,225,27.0,12.0,28.0,92.7622687009464,3.8557527708163546,96.98415859255226,0.3159889943128624,0.3324008479931053,5,"['d3', 'backward']"
1,226,27.0,13.0,28.0,92.8625246667491,3.9734998022128303,97.61781628646052,0.3125176115492855,0.3309619623805772,5,"['d2', 'forward']"
1,227,28.0,13.0,28.0,92.92759515351784,4.026604296435906,97.39134230660645,0.3128183862087894,0.3305810175850378,5,"['d1', 'forward']"
1,228,29.0,13.0,28.0,92.93190355138444,4.0758554940733225,97.13819045502623,0.3130851741532622,0.33017065829317843,5,"['d1', 'forward']"
1,229,29.0,13.0,27.0,92.83216956663118,4.060916616506624,97.38890137950963,0.3128976582058703,0.3306413176191859,-5,"['d3', 'backward']"
1,230,29.0,13.0,26.0,92.6755715309096,4.044523902138447,97.61381889658652,0.31268041010020275,0.3310879871158977,-5,"['d3', 'backward']"
1,231,29.0,12.0,26.0,92.58749150755881,3.9219193272897748,96.98136515430676,0.3161298869437567,0.33250869308220954,-5,"['d2', 'backward']"
1,232,29.0,12.0,27.0,92.63326904568929,3.939752008960703,96.71911659949676,0.31618836583205373,0.33194262209628816,5,"['d3', 'forward']"
1,233,29.0,12.0,28.0,92.63100637845551,3.956381243254159,97.98188142866296,0.3162112110821875,0.3313503393749319,-5,"['d3', 'forward']"
1,234,28.0,12.0,28.0,92.72218730287017,3.907800129670967,96.72075549323507,0.3161197874425903,0.331890857117595,5,"['d1', 'backward']"
1,235,27.0,12.0,28.0,92.7622687009464,3.8557527708163546,96.98415859255226,0.3159889943128624,0.3324008479931053,5,"['d1', 'backward']"
1,236,27.0,12.0,29.0,92.63326904568929,3.87117951173047,96.71911659949674,0.31618836583205373,0.33194262209628816,-5,"['d3', 'forward']"
1,237,27.0,11.0,29.0,91.8780342868862,3.742006768344265,97.4062856584704,0.31898577595043676,0.33290786720379845,-5,"['d2', 'backward']"
1,238,28.0,11.0,29.0,91.78461061265146,3.7930143342534866,97.11917795159304,0.3188492225044908,0.3322107579687311,-5,"['d1', 'forward']"
1,239,29.0,11.0,29.0,91.65310287656384,3.8407536030482015,96.83180709028882,0.3186737374013053,0.3314889317566673,-5,"['d1', 'forward']"
1,240,29.0,10.0,29.0,90.20731288731687,3.695478483382457,96.07223526338719,0.32063616754328195,0.3319562826088303,-5,"['d2', 'backward']"
1,241,29.0,10.0,28.0,90.40616044765105,3.6762377494854594,96.34193291404154,0.3209637248088186,0.3327680878377751,5,"['d3', 'backward']"
1,242,29.0,11.0,28.0,91.78461061265146,3.8235165638445974,97.11917795159302,0.3188492225044908,0.3322107579687311,5,"['d2', 'forward']"
1,243,30.0,11.0,28.0,91.56967594366434,3.868138362925467,96.82750726294384,0.31872889563506696,0.3315295732914163,-5,"['d1', 'forward']"
1,244,29.0,11.0,28.0,91.78461061265146,3.8235165638445974,97.11917795159302,0.3188492225044908,0.3322107579687311,5,"['d1', 'backward']"
1,245,29.0,11.0,27.0,91.8780342868862,3.8051665508726744,97.40628565847035,0.31898577595043676,0.33290786720379845,5,"['d3', 'backward']"
1,246,28.0,11.0,27.0,92.09376407851316,3.7575596722118947,97.69973486978391,0.3189620006207605,0.333485090581445,5,"['d1', 'backward']"
1,247,28.0,11.0,26.0,92.18657143737536,3.7386401030798884,97.9862316312767,0.31895353949714617,0.3340725684338708,5,"['d3', 'backward']"
1,248,27.0,11.0,26.0,92.39369478211536,3.6887839473379413,98.2757041146165,0.3187745520838153,0.33452435616347587,5,"['d1', 'backward']"
1,249,27.0,11.0,27.0,92.26592502094336,3.7071175933493454,97.98998026449657,0.31889154337357156,0.3340247168907323,-5,"['d3', 'forward']"
1,250,27.0,12.0,27.0,92.83709781796149,3.839355314252648,97.2370504473495,0.31574666028902326,0.3328214121771739,5,"['d2', 'forward']"
2,1,19.0,68.0,66.0,1.2131772667568106,4.307529215066463,82.94618954780692,0.26364053121767717,0.2546000399215764,5,"['d3', 'backward']"
2,2,19.0,68.0,65.0,1.2560097370006935,4.303852210867782,83.90186397554949,0.2646477471426291,0.25710371311786157,5,"['d3', 'backward']"
2,3,19.0,67.0,65.0,1.3618626684846293,4.302659945809191,83.98616720991241,0.2654075683644107,0.2581696578027245,5,"['d2', 'backward']"
2,4,19.0,66.0,65.0,1.4765566769915413,4.301385908470808,84.07206508952466,0.26617153816581024,0.2592365792861165,5,"['d2', 'backward']"
2,5,18.0,66.0,65.0,1.4215816283028597,4.1956802772012995,83.67928096932656,0.2672896616988167,0.25987102875896456,-5,"['d1', 'backward']"
2,6,18.0,66.0,64.0,1.472404223503782,4.191680533204873,84.70046488815811,0.2681390356160162,0.2622528125092553,5,"['d3', 'backward']"
2,7,18.0,67.0,64.0,1.3580132335744106,4.19308981010184,84.60844627198571,0.267367958748287,0.26118563929091637,-5,"['d2', 'forward']"
2,8,19.0,67.0,64.0,1.410567221551165,4.298952649399013,84.99684623539822,0.2662473941251002,0.2605440609514858,5,"['d1', 'forward']"
2,9,19.0,68.0,64.0,1.3009554702015038,4.300309948163213,84.91206724210086,0.26548477663032205,0.2594788045742295,-5,"['d2', 'forward']"
2,10,19.0,67.0,64.0,1.410567221551165,4.298952649399013,84.99684623539822,0.2662473941251002,0.2605440609514858,5,"['d2', 'backward']"
2,11,19.0,67.0,63.0,1.461553290203613,4.295394082093613,86.05908519917686,0.26690159011590436,0.26277977545243786,5,"['d3', 'backward']"
2,12,19.0,67.0,62.0,1.514792019593512,4.291987553814204,87.17010470546064,0.26735508676298947,0.2648652544553557,5,"['d3', 'backward']"
2,13,19.0,67.0,61.0,1.5702251301360926,4.288735684362644,88.3261856888181,0.2675928798062709,0.2667874792068614,5,"['d3', 'backward']"
2,14,20.0,67.0,61.0,1.6315158107715395,4.383940460741234,88.81065825606194,0.2667066123111596,0.2666262425064509,5,"['d1', 'forward']"
2,15,20.0,67.0,60.0,1.6913108430168804,4.380955980167129,90.00142163734394,0.26671186083305515,0.2683626454349957,5,"['d3', 'backward']"
2,16,20.0,68.0,60.0,1.5601017929972931,4.382879750360779,89.92800379520858,0.2659475056520373,0.2673000317079646,-5,"['d2', 'forward']"
2,17,19.0,68.0,60.0,1.501426065998837,4.287559612854406,89.44331916326226,0.2668318843547214,0.2674662542929157,-5,"['d1', 'backward']"
2,18,18.0,68.0,60.0,1.4454317352472938,4.181208376783803,89.07532166263094,0.2679596310741406,0.2681347526706058,-5,"['d1', 'backward']"
2,19,18.0,67.0,60.0,1.5671159683195854,4.1793001332676045,89.15984798386323,0.2687323353842578,0.2692019268774555,5,"['d2', 'backward']"
2,20,19.0,67.0,60.0,1.6277611891444093,4.28564040546511,89.52230665586742,0.2676003228363411,0.26853186036625565,5,"['d1', 'forward']"
2,21,19.0,68.0,60.0,1.501426065998837,4.287559612854406,89.44331916326226,0.2668318843547214,0.2674662542929157,-5,"['d2', 'forward']"
2,22,19.0,68.0,61.0,1.4483139584948057,4.29052904477023,88.24468360837861,0.26682507714441184,0.26572257308472624,-5,"['d3', 'forward']"
2,23,19.0,68.0,62.0,1.397147328509374,4.293645364759159,87.08676698981607,0.26658847188040663,0.2638005899791903,-5,"['d3', 'forward']"
2,24,19.0,67.0,62.0,1.514792019593512,4.291987553814204,87.17010470546064,0.26735508676298947,0.2648652544553557,5,"['d2', 'backward']"
2,25,19.0,66.0,62.0,1.6422426640092684,4.2902300844152705,87.25435130023037,0.2681262991103481,0.2659307209286417,5,"['d2', 'backward']"
2,26,18.0,66.0,62.0,1.5811326591868025,4.18415702118872,86.8877493670637,0.2692599312049922,0.2665884925194104,-5,"['d1', 'backward']"
2,27,18.0,66.0,61.0,1.6389445289575373,4.180639403458329,88.04739373137068,0.26950123641596596,0.2685180338506556,5,"['d3', 'backward']"
2,28,18.0,66.0,62.0,1.5811326591868025,4.18415702118872,86.8877493670637,0.2692599312049922,0.2665884925194104,-5,"['d3', 'forward']"
2,29,18.0,66.0,63.0,1.5255984227829529,4.18783828569301,85.77087987776743,0.2688008390509366,0.2644957808044264,-5,"['d3', 'forward']"
2,30,17.0,66.0,63.0,1.469483366328966,4.070608211511172,85.51001088332448,0.27014452448350046,0.2655831732582596,-5,"['d1', 'backward']"
2,31,17.0,66.0,62.0,1.522983096646281,4.066792266033028,86.63301438428243,0.27060609988176415,0.26768163133432576,5,"['d3', 'backward']"
2,32,17.0,65.0,62.0,1.651150496099966,4.065003512554126,86.72950786295051,0.27139039164169304,0.26874899955462556,5,"['d2', 'backward']"
2,33,18.0,65.0,62.0,1.7141215452336032,4.182325079922385,86.97857720513879,0.2700400011854267,0.26765597805026725,5,"['d1', 'forward']"
2,34,18.0,64.0,62.0,1.8581653882250835,4.180386333900863,87.07014984192821,0.27082484737328644,0.26872419413967696,5,"['d2', 'backward']"
2,35,18.0,65.0,62.0,1.7141215452336032,4.182325079922385,86.97857720513879,0.2700400011854267,0.26765597805026725,-5,"['d2', 'forward']"
2,36,19.0,65.0,62.0,1.7802980225967606,4.288366577289857,87.33941010093554,0.2689022328254158,0.26699698157153684,5,"['d1', 'forward']"
2,37,19.0,64.0,62.0,1.929818566706539,4.286390298936934,87.42517972843845,0.2696830183189423,0.2680640239691564,5,"['d2', 'backward']"
2,38,19.0,63.0,62.0,2.0917298792863392,4.284294157448804,87.51155316626652,0.27046878889750986,0.2691318252883033,5,"['d2', 'backward']"
2,39,19.0,62.0,62.0,2.2670299709212616,4.282070650256965,87.59841876135154,0.2712596948771887,0.2702003704670094,5,"['d2', 'backward']"
2,40,19.0,62.0,61.0,2.3495896774902434,4.278065042842506,88.74186308247461,0.27150705428444194,0.2721238757664617,5,"['d3', 'backward']"
2,41,19.0,62.0,60.0,2.4352447567913122,4.274272283064237,89.9220218644142,0.2715218885834784,0.27387241318649175,5,"['d3', 'backward']"
2,42,19.0,63.0,60.0,2.247119934064189,4.276805769082993,89.84184525829755,0.27072638646725167,0.27280266673424114,-5,"['d2', 'forward']"
2,43,20.0,63.0,60.0,2.3344425089084893,4.372062821247627,90.29795487388795,0.2698218837939102,0.2726209508158291,5,"['d1', 'forward']"
2,44,20.0,63.0,61.0,2.252232395957017,4.375574895404653,89.11937666423215,0.26981147412868467,0.2708822118733158,-5,"['d3', 'forward']"
2,45,20.0,63.0,60.0,2.3344425089084893,4.372062821247627,90.29795487388795,0.2698218837939102,0.2726209508158291,5,"['d3', 'backward']"
2,46,20.0,63.0,59.0,2.419452081394804,4.368753419430823,91.5084228667038,0.2695875781834993,0.2741685027084965,5,"['d3', 'backward']"
2,47,20.0,64.0,59.0,2.2325409678561465,4.371297693046327,91.43810464405033,0.2688004739268481,0.2731014425393166,-5,"['d2', 'forward']"
2,48,21.0,64.0,59.0,2.3198867449779486,4.456099093496232,92.01564048551553,0.26817520411559714,0.2734731795361568,5,"['d1', 'forward']"
2,49,20.0,64.0,59.0,2.2325409678561465,4.371297693046327,91.43810464405033,0.2688004739268481,0.2731014425393166,-5,"['d1', 'backward']"
2,50,19.0,64.0,59.0,2.148909134416821,4.275891718417212,90.98017758272809,0.26970183474784326,0.27328816324841415,-5,"['d1', 'backward']"
2,51,19.0,65.0,59.0,1.9826264519423744,4.278286441420926,90.90390053564076,0.26891669993730244,0.2722185482944257,-5,"['d2', 'forward']"
2,52,20.0,65.0,59.0,2.0598818882359127,4.373703476966735,91.36758196191532,0.26801935171561514,0.27203520908046874,5,"['d1', 'forward']"
2,53,21.0,65.0,59.0,2.14056805927334,4.458509082119734,91.95092839025035,0.2673979765821401,0.2724121630559746,5,"['d1', 'forward']"
2,54,22.0,65.0,59.0,2.2245179448512444,4.533190124480901,92.65515518459355,0.2670860099301914,0.2734070953834289,5,"['d1', 'forward']"
2,55,23.0,65.0,59.0,2.311491131933148,4.598286967900708,93.47764558575093,0.26711527684649156,0.27506826992038136,5,"['d1', 'forward']"
2,56,23.0,64.0,59.0,2.5049212655199127,4.595885173478309,93.53098434526929,0.2678853087017419,0.27611298475961144,5,"['d2', 'backward']"
2,57,23.0,65.0,59.0,2.311491131933148,4.598286967900708,93.47764558575093,0.26711527684649156,0.27506826992038136,-5,"['d2', 'forward']"
2,58,23.0,66.0,59.0,2.1328015092532544,4.600550155148675,93.42380167730722,0.26635080504823117,0.2740235539077775,-5,"['d2', 'forward']"
2,59,23.0,66.0,60.0,2.0575475516618433,4.6031917027663365,92.2225848580999,0.2666037122785182,0.272509705339293,-5,"['d3', 'forward']"
2,60,23.0,65.0,60.0,2.230021447833141,4.601034194293685,92.28012150634375,0.26736772598635167,0.27355428423827943,5,"['d2', 'backward']"
2,61,23.0,64.0,60.0,2.416737621850645,4.598741202688757,92.33740832238098,0.26813698041793516,0.2745988621093454,5,"['d2', 'backward']"
2,62,23.0,64.0,59.0,2.5049212655199127,4.595885173478309,93.53098434526929,0.2678853087017419,0.27611298475961144,5,"['d3', 'backward']"
2,63,23.0,64.0,60.0,2.416737621850645,4.598741202688757,92.33740832238098,0.26813698041793516,0.2745988621093454,-5,"['d3', 'forward']"
2,64,23.0,64.0,59.0,2.5049212655199127,4.595885173478309,93.53098434526929,0.2678853087017419,0.27611298475961144,5,"['d3', 'backward']"
2,65,23.0,64.0,58.0,2.595784476692203,4.593223128346605,94.74626970699534,0.26737882024468324,0.2774192177949373,5,"['d3', 'backward']"
2,66,22.0,64.0,58.0,2.4981845046355295,4.528017404903974,93.93879455671917,0.2673603088471158,0.27577823235457993,-5,"['d1', 'backward']"
2,67,22.0,63.0,58.0,2.7069573352266114,4.5253594980651535,93.9926747779385,0.26814058711390576,0.27683387421969646,5,"['d2', 'backward']"
2,68,22.0,62.0,58.0,2.932859627554852,4.52254486197957,94.04565432278206,0.2689274242866767,0.2778898916196621,5,"['d2', 'backward']"
2,69,22.0,62.0,57.0,3.0378420884806636,4.519788422448361,95.26303450171767,0.2681631379642243,0.27898366902863864,5,"['d3', 'backward']"
2,70,22.0,62.0,58.0,2.932859627554852,4.52254486197957,94.04565432278206,0.2689274242866767,0.2778898916196621,-5,"['d3', 'forward']"
2,71,22.0,62.0,59.0,2.8305020335902285,4.5255205570407595,92.83040322543924,0.2694244526648237,0.27656966738798977,-5,"['d3', 'forward']"
2,72,22.0,61.0,59.0,3.0665137639650943,4.522649614182208,92.88741489217617,0.2702163267295662,0.2776243720781795,5,"['d2', 'backward']"
2,73,22.0,61.0,58.0,3.177238424905969,4.519564232107172,94.09754872658462,0.26972108794322724,0.2789462115754675,5,"['d3', 'backward']"
2,74,22.0,62.0,58.0,2.932859627554852,4.52254486197957,94.04565432278206,0.2689274242866767,0.2778898916196621,-5,"['d2', 'forward']"
2,75,22.0,62.0,59.0,2.8305020335902285,4.5255205570407595,92.83040322543924,0.2694244526648237,0.27656966738798977,-5,"['d3', 'forward']"
2,76,22.0,62.0,58.0,2.932859627554852,4.52254486197957,94.04565432278206,0.2689274242866767,0.2778898916196621,5,"['d3', 'backward']"
2,77,22.0,61.0,58.0,3.177238424905969,4.519564232107172,94.09754872658462,0.26972108794322724,0.2789462115754675,5,"['d2', 'backward']"
2,78,23.0,61.0,58.0,3.3008872079936435,4.584790505649539,94.88670772242718,0.2697280755705615,0.28055559653966033,5,"['d1', 'forward']"
